Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1049899,,14705,37 STREET NW,N,2430,KIRKNESS,Dene Ward,268500,53.60982654,-113.3963303,POINT (-113.39633028938228 53.60982653765099),100,,,RESIDENTIAL,,
1010859,,256,RHATIGAN ROAD WEST NW,Y,5350,RHATIGAN RIDGE,pihêsiwin Ward,486000,53.47681324,-113.5887883,POINT (-113.58878826240674 53.47681324163658),100,,,RESIDENTIAL,,
1058049,,120,KINISKI CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,332500,53.47940597,-113.4037188,POINT (-113.40371880242459 53.479405971584356),100,,,RESIDENTIAL,,
1037480,,15104,105 AVENUE NW,Y,4090,CANORA,Nakota Isga Ward,292000,53.54810801,-113.5818929,POINT (-113.58189292079882 53.548108008937476),100,,,RESIDENTIAL,,
1095405,,128,HEALY ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,534500,53.46445982,-113.5972441,POINT (-113.59724414063827 53.464459821222555),100,,,RESIDENTIAL,,
1161652,,8520,188 STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,384000,53.51940479,-113.6479857,POINT (-113.6479856672161 53.51940479317182),100,,,RESIDENTIAL,,
1254937,,15411,90 AVENUE NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,373500,53.52294036,-113.5880831,POINT (-113.58808309829116 53.522940355659465),100,,,RESIDENTIAL,,
1154095,,18613,57 AVENUE NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,325500,53.49249901,-113.6453463,POINT (-113.64534633349277 53.49249901213469),100,,,RESIDENTIAL,,
1206325,29,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,170500,53.44888324,-113.4262035,POINT (-113.42620353199626 53.448883237050815),100,,,RESIDENTIAL,,
1208206,,16026,93 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,349500,53.52856152,-113.5994165,POINT (-113.59941649079745 53.52856152396304),100,,,RESIDENTIAL,,
1031798,,7911,27 AVENUE NW,N,6470,MEYONOHK,Karhiio Ward,161000,53.45704126,-113.4543188,POINT (-113.45431883515649 53.45704125727985),100,,,RESIDENTIAL,,
1118793,,20140,110 AVENUE NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,695500,53.55723381,-113.6684467,POINT (-113.66844669484982 53.55723380993563),100,,,COMMERCIAL,,
1242874,104,2204,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,152000,53.45286153,-113.5330856,POINT (-113.53308555229285 53.45286153478377),100,,,RESIDENTIAL,,
1102433,,15109,78 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,411000,53.51124402,-113.5821734,POINT (-113.58217342371752 53.511244018117786),100,,,RESIDENTIAL,,
1153998,,8104,159 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,249000,53.51542644,-113.5972389,POINT (-113.59723893523588 53.515426441011265),100,,,RESIDENTIAL,,
1127331,,211,LYNNWOOD WAY NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,484000,53.5145972,-113.5819234,POINT (-113.58192340899393 53.514597204046844),100,,,RESIDENTIAL,,
1283118,162,2703,79 STREET NW,N,6470,MEYONOHK,Karhiio Ward,148500,53.45774844,-113.4525293,POINT (-113.45252934111195 53.457748444411344),100,,,RESIDENTIAL,,
1229673,,16402,89 AVENUE NW,N,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,251500,53.52399219,-113.6043206,POINT (-113.60432056961663 53.523992194213285),100,,,RESIDENTIAL,,
1254911,,19,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,158000,53.48548454,-113.497699,POINT (-113.4976989872093 53.48548453723555),100,,,RESIDENTIAL,,
1099084,,18727,95A AVENUE NW,Y,4240,LA PERLE,Nakota Isga Ward,329000,53.53019911,-113.6475602,POINT (-113.64756022044335 53.53019910522449),100,,,RESIDENTIAL,,
1205277,44,1904,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,160500,53.45079163,-113.4151971,POINT (-113.4151971321343 53.45079162553817),100,,,RESIDENTIAL,,
1291095,201,6223,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,100000,53.49898412,-113.6193025,POINT (-113.61930247119706 53.49898412109566),100,,,RESIDENTIAL,,
1191188,,17408,92 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,404500,53.63609486,-113.4838435,POINT (-113.48384350348373 53.636094855039154),100,,,RESIDENTIAL,,
1078716,,7628,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,344000,53.61553654,-113.4617658,POINT (-113.46176580963018 53.615536543871976),100,,,RESIDENTIAL,,
1029784,55,2020,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,200000,53.45158552,-113.5024809,POINT (-113.50248090098611 53.45158551934073),100,,,RESIDENTIAL,,
1062256,406,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,134000,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1048883,,6712,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,337000,53.6147453,-113.4441772,POINT (-113.44417718597877 53.61474530085249),100,,,RESIDENTIAL,,
1246495,304,1620,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,116000,53.44606657,-113.4142418,POINT (-113.41424176621011 53.446066565934494),100,,,RESIDENTIAL,,
1043074,43,15710,BEAUMARIS ROAD NW,N,3040,BEAUMARIS,tastawiyiniwak Ward,182500,53.61796617,-113.5032867,POINT (-113.50328670443773 53.61796617035923),100,,,RESIDENTIAL,,
1299221,,324,LAGO LINDO CRESCENT NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,361500,53.63183826,-113.4893743,POINT (-113.48937430732411 53.63183826285189),100,,,RESIDENTIAL,,
1026848,26,1020,41 STREET NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,160500,53.43868162,-113.4059271,POINT (-113.4059270538057 53.43868161758746),100,,,RESIDENTIAL,,
1308964,,9508,149 STREET NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,1111500,53.53188331,-113.5785363,POINT (-113.57853627310986 53.53188331039795),100,,,COMMERCIAL,,
1071265,,160,WINDERMERE DRIVE NW,Y,5570,WINDERMERE,pihêsiwin Ward,1004000,53.44328702,-113.6256843,POINT (-113.62568426899826 53.4432870226281),100,,,RESIDENTIAL,,
1114172,,13203,231 STREET NW,N,4473,HAWKS RIDGE,Nakota Isga Ward,118000,53.5924233,-113.7074317,POINT (-113.70743174896228 53.59242329959111),100,,,COMMERCIAL,,
1141613,,15718,84 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,400000,53.51772652,-113.5937532,POINT (-113.59375317207873 53.51772652299184),100,,,RESIDENTIAL,,
1234806,1403,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,193500,53.52349869,-113.4938707,POINT (-113.49387074720232 53.52349869063701),100,,,RESIDENTIAL,,
1311109,105,18240,84 AVENUE NW,N,4020,ALDERGROVE,Nakota Isga Ward,85000,53.51773305,-113.6389804,POINT (-113.63898044563302 53.51773305159083),100,,,RESIDENTIAL,,
1011949,,315,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,626500,53.50835611,-113.6063287,POINT (-113.60632872682484 53.508356108556825),100,,,RESIDENTIAL,,
1028489,11,10453,20 AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,192500,53.44972173,-113.4984876,POINT (-113.49848762847681 53.44972173311874),100,,,RESIDENTIAL,,
1118629,,20303,113 AVENUE NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,999000,53.56020553,-113.6711673,POINT (-113.67116732772523 53.56020552847346),100,,,COMMERCIAL,,
1325083,,12206,114 AVENUE NW,Y,3240,INGLEWOOD,Anirniq Ward,260000,53.56384673,-113.5329352,POINT (-113.53293522084911 53.56384673391144),100,,,RESIDENTIAL,,
1062348,504,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,127500,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1278860,103,3007,35 STREET NW,N,6030,BISSET,Sspomitapi Ward,59500,53.46183438,-113.3945954,POINT (-113.3945953656208 53.461834384142364),100,,,RESIDENTIAL,,
1135763,,15223,79A AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,408000,53.51252192,-113.5865692,POINT (-113.586569166445 53.51252191881468),100,,,RESIDENTIAL,,
1152347,,16103,84 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,328000,53.5174956,-113.600137,POINT (-113.60013703358331 53.51749560327583),100,,,RESIDENTIAL,,
1124502,6,4403,RIVERBEND ROAD NW,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,195000,53.48156209,-113.5788299,POINT (-113.57882985906069 53.481562086954206),100,,,RESIDENTIAL,,
1060144,14,1415,62 STREET NW,N,6670,SAKAW,Karhiio Ward,139000,53.4437502,-113.4311812,POINT (-113.43118122055851 53.443750199003276),100,,,RESIDENTIAL,,
1082809,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1279801,,9545,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,400000,53.53278176,-113.5880725,POINT (-113.58807252016817 53.532781759317615),100,,,RESIDENTIAL,,
1076256,,2350,170 STREET NW,N,5405,RIVER VALLEY WINDERMERE,pihêsiwin Ward,15500,53.45521863,-113.6189403,POINT (-113.61894028275269 53.45521863156283),100,,,COMMERCIAL,,
1211341,,9222,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,350500,53.52781319,-113.6017153,POINT (-113.60171531374525 53.52781319096144),100,,,RESIDENTIAL,,
1319763,,15603,99 AVENUE NW,N,4180,GLENWOOD,Nakota Isga Ward,461000,53.537255,-113.5908497,POINT (-113.59084968631377 53.537254995731985),100,,,COMMERCIAL,,
1066612,,2320,28 AVENUE SW,Y,6663,DECOTEAU,Sspomitapi Ward,761000,53.4087952,-113.3771282,POINT (-113.37712815090877 53.40879519806943),100,,,RESIDENTIAL,,
1190453,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54033966,-113.5255083,POINT (-113.52550829517108 53.54033965527479),100,,,RESIDENTIAL,,
1206531,44,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,170500,53.44888324,-113.4262035,POINT (-113.42620353199626 53.448883237050815),100,,,RESIDENTIAL,,
1309707,305,10033,89 AVENUE NW,N,5480,STRATHCONA,papastew Ward,170500,53.52420753,-113.4904071,POINT (-113.49040710803969 53.52420752533699),100,,,RESIDENTIAL,,
1007863,,8320,152C AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,315000,53.61556273,-113.4691011,POINT (-113.46910106243737 53.61556273207902),100,,,RESIDENTIAL,,
1012632,,1044,107 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,463000,53.44115327,-113.5024999,POINT (-113.50249989424199 53.44115326884548),100,,,RESIDENTIAL,,
1133578,307,6212,180 STREET NW,N,4380,ORMSBY PLACE,sipiwiyiniwak Ward,136500,53.49725866,-113.6349593,POINT (-113.63495926162925 53.49725866232886),100,,,RESIDENTIAL,,
1190115,,8816,160 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,343000,53.52375593,-113.5981977,POINT (-113.59819773825272 53.523755934096165),100,,,RESIDENTIAL,,
1213842,1206,8340,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,137500,53.55591201,-113.4703111,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1271592,,15130,87 AVENUE NW,N,4230,JASPER PARK,sipiwiyiniwak Ward,1225500,53.51976583,-113.5828154,POINT (-113.58281539456922 53.51976582812761),100,,,OTHER RESIDENTIAL,,
1105766,,15107,76A AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,414000,53.50972694,-113.5815747,POINT (-113.58157472757244 53.50972694176107),100,,,RESIDENTIAL,,
1258540,,161,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,151000,53.54767181,-113.6105138,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1088764,46,13833,30 STREET NW,N,2320,HAIRSINE,Dene Ward,155500,53.60190207,-113.3876091,POINT (-113.38760909982864 53.6019020663816),100,,,RESIDENTIAL,,
1097179,,17816,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,366000,53.64104729,-113.4850571,POINT (-113.48505709258275 53.641047294401965),100,,,RESIDENTIAL,,
1119387,,11221,224 STREET NW,N,4670,WINTERBURN INDUSTRIAL AREA WEST,Nakota Isga Ward,1372500,53.56087339,-113.7019246,POINT (-113.70192455308825 53.56087339129423),100,,,COMMERCIAL,,
1073261,,6104,30 STREET NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,2272000,53.49893698,-113.3892831,POINT (-113.3892831245201 53.498936977606476),100,,,COMMERCIAL,,
1163393,,8223,189A STREET NW,N,4020,ALDERGROVE,Nakota Isga Ward,340000,53.51667669,-113.6496647,POINT (-113.64966466526971 53.516676686300485),100,,,RESIDENTIAL,,
1160084,,8005,163 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,311500,53.51397577,-113.602196,POINT (-113.60219598412728 53.513975769397085),100,,,RESIDENTIAL,,
1224385,,10812,21 AVENUE NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,347500,53.45287711,-113.5044343,POINT (-113.50443425875326 53.452877105265586),100,,,RESIDENTIAL,,
1073832,,1104,70 AVENUE NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,7351000,53.50751412,-113.3585168,POINT (-113.35851676418605 53.50751412022798),100,,,COMMERCIAL,,
1312750,,8225,DAVIES ROAD NW,N,6170,DAVIES INDUSTRIAL WEST,Métis Ward,369500,53.49557937,-113.4495428,POINT (-113.44954281983 53.49557937494304),100,,,COMMERCIAL,,
1082668,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1095777,,10636,153 STREET NW,N,4090,CANORA,Nakota Isga Ward,228000,53.55051715,-113.5855949,POINT (-113.58559490902404 53.550517153983385),100,,,RESIDENTIAL,,
1121490,,14525,52 STREET NW,N,2130,CASSELMAN,Dene Ward,149000,53.60835022,-113.4190608,POINT (-113.41906077792869 53.60835022376199),100,,,RESIDENTIAL,,
1143569,,15612,83 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,390500,53.51605204,-113.5912601,POINT (-113.5912600801472 53.516052043491804),100,,,RESIDENTIAL,,
1195684,,8326,157 AVENUE NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,266000,53.61786595,-113.4698257,POINT (-113.46982574128992 53.61786594761405),100,,,RESIDENTIAL,,
1242353,,3645,30 AVENUE NW,N,6030,BISSET,Sspomitapi Ward,178500,53.46016001,-113.3965712,POINT (-113.39657123262177 53.46016001378239),100,,,RESIDENTIAL,,
1020411,,215,WOLF WILLOW CRESCENT NW,N,4440,RIVER VALLEY LESSARD NORTH,sipiwiyiniwak Ward,154500,53.5035339,-113.5948735,POINT (-113.59487349289606 53.503533901469645),100,,,COMMERCIAL,,
1222736,,12415,53 STREET NW,Y,2560,NEWTON,Métis Ward,340000,53.57984473,-113.422596,POINT (-113.42259599927729 53.57984473366579),100,,,RESIDENTIAL,,
1129717,,7719,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,346000,53.5109918,-113.6468816,POINT (-113.64688156053228 53.51099179833211),100,,,RESIDENTIAL,,
1007137,,8859,152B AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,367500,53.61448017,-113.4794695,POINT (-113.47946950131384 53.614480171719826),100,,,RESIDENTIAL,,
1150002,,8318,159 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,324500,53.5182009,-113.597232,POINT (-113.59723197902001 53.518200895499),100,,,RESIDENTIAL,,
1192806,,9340,175 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,303000,53.63757211,-113.4859564,POINT (-113.48595642932456 53.63757211462314),100,,,RESIDENTIAL,,
1165042,20,11016,86 AVENUE NW,N,5200,GARNEAU,papastew Ward,252500,53.5222179,-113.5158352,POINT (-113.51583523444921 53.522217900379594),100,,,RESIDENTIAL,,
1294040,5,14620,26 STREET NW,N,2280,FRASER,Dene Ward,154500,53.61091519,-113.3800782,POINT (-113.38007816269625 53.61091518703206),100,,,RESIDENTIAL,,
1193028,,8710,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,335000,53.52064647,-113.601727,POINT (-113.60172700360452 53.52064646761185),100,,,RESIDENTIAL,,
1111251,,15305,75 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,447500,53.50731875,-113.5842334,POINT (-113.58423342577454 53.50731875099665),100,,,RESIDENTIAL,,
1011766,,279,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,662500,53.50880117,-113.6090321,POINT (-113.6090320913546 53.50880116614449),100,,,RESIDENTIAL,,
1320324,,4319,33 STREET NW,Y,6390,LARKSPUR,Sspomitapi Ward,468500,53.48123347,-113.3920431,POINT (-113.39204306749978 53.48123347332864),100,,,RESIDENTIAL,,
1312982,,9709,162 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,386000,53.53497818,-113.6003622,POINT (-113.60036222915934 53.534978178406995),100,,,RESIDENTIAL,,
1287754,,9302,153 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,292500,53.52858486,-113.585553,POINT (-113.58555297887655 53.5285848645683),100,,,RESIDENTIAL,,
1077858,,2504,137 AVENUE NE,N,2160,CLOVER BAR AREA,Dene Ward,34500,53.60316404,-113.3015945,POINT (-113.30159446052946 53.60316404427586),100,,,FARMLAND,,
1124114,,,,N,1150,OLIVER,O-day'min Ward,8000,53.53987246,-113.5163151,POINT (-113.5163150837986 53.53987246314568),100,,,RESIDENTIAL,,
1290873,103,6215,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,120000,53.49898412,-113.6193025,POINT (-113.61930247119706 53.49898412109566),100,,,RESIDENTIAL,,
1208958,,16030,94 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,358000,53.5301511,-113.5996854,POINT (-113.59968538136593 53.53015109563529),100,,,RESIDENTIAL,,
1130301,,15311,82 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,506000,53.5151502,-113.585662,POINT (-113.58566198854122 53.515150197895395),100,,,RESIDENTIAL,,
1178805,,16307,87 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,321000,53.51918457,-113.6035694,POINT (-113.60356943037988 53.51918456652938),100,,,RESIDENTIAL,,
1264746,,9007,150 STREET NW,N,4230,JASPER PARK,sipiwiyiniwak Ward,204000,53.52339339,-113.5793023,POINT (-113.57930231739205 53.52339339379314),100,,,RESIDENTIAL,,
1320340,,4315,33 STREET NW,Y,6390,LARKSPUR,Sspomitapi Ward,497000,53.48111032,-113.392034,POINT (-113.39203404228269 53.481110316254096),100,,,RESIDENTIAL,,
1204577,,15913,93A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,331000,53.52887993,-113.5953868,POINT (-113.59538677592145 53.52887992837699),100,,,RESIDENTIAL,,
1063593,,,,N,5200,GARNEAU,papastew Ward,5500,53.51937213,-113.5186003,POINT (-113.51860032581321 53.519372127196945),100,,,RESIDENTIAL,,
1024561,,6522,184 STREET NW,N,4380,ORMSBY PLACE,sipiwiyiniwak Ward,164000,53.50027618,-113.6410513,POINT (-113.64105128498298 53.50027617708824),100,,,RESIDENTIAL,,
1295492,,9908,151 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,319500,53.53801717,-113.5820249,POINT (-113.58202489843598 53.53801716567343),100,,,RESIDENTIAL,,
1121300,,15031,85 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,416000,53.517503,-113.5813089,POINT (-113.58130893271262 53.51750300049517),100,,,RESIDENTIAL,,
1218288,,20115,107 AVENUE NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,302500,53.55059448,-113.6693468,POINT (-113.66934683652616 53.55059448357065),100,,,COMMERCIAL,,
1274877,101,9607,156 STREET NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,82000,53.53344291,-113.589804,POINT (-113.58980395967004 53.53344290565583),100,,,RESIDENTIAL,,
1180736,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1060946,,18102,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,171500,53.53067072,-113.6357851,POINT (-113.63578507852934 53.53067072461222),100,,,RESIDENTIAL,,
1167535,,16732,79A AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,324500,53.51342152,-113.6109688,POINT (-113.61096875155485 53.51342151558949),100,,,RESIDENTIAL,,
1087527,,7816,158 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,465000,53.51113847,-113.5936342,POINT (-113.59363418152829 53.51113847094906),100,,,RESIDENTIAL,,
1257534,,111,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,177500,53.54767181,-113.6105138,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1090562,,16004,78A AVENUE NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,423500,53.51123926,-113.5982314,POINT (-113.59823136192425 53.51123925927758),100,,,RESIDENTIAL,,
1196534,,16004,87A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,342000,53.52067405,-113.5986025,POINT (-113.59860251341281 53.520674049465626),100,,,RESIDENTIAL,,
1062033,202,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,117500,53.54263735,-113.5170943,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1123090,,2951,151 AVENUE NW,N,2430,KIRKNESS,Dene Ward,153500,53.61333693,-113.3815877,POINT (-113.38158766215216 53.613336929086664),100,,,RESIDENTIAL,,
1196757,,15604,84 STREET NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,270000,53.61694687,-113.4720063,POINT (-113.47200630617218 53.61694687188761),100,,,RESIDENTIAL,,
1282599,,9905,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,403500,53.53802196,-113.5880631,POINT (-113.58806306402215 53.538021957452784),100,,,RESIDENTIAL,,
1289503,103,6323,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,97000,53.49898412,-113.6193025,POINT (-113.61930247119706 53.49898412109566),100,,,RESIDENTIAL,,
1222181,32,2115,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,166000,53.45106722,-113.5294886,POINT (-113.52948864664086 53.45106722291874),100,,,RESIDENTIAL,,
1205459,,16903,95 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,193500,53.63135621,-113.487858,POINT (-113.48785798172129 53.631356212224226),100,,,RESIDENTIAL,,
1188739,,4335,RIVERBEND ROAD NW,Y,5340,RAMSAY HEIGHTS,pihêsiwin Ward,260000,53.48068145,-113.5791617,POINT (-113.57916171821273 53.48068144909791),100,,,RESIDENTIAL,,
1084698,,15927,PATRICIA DRIVE NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,901500,53.50801185,-113.5971426,POINT (-113.59714261348752 53.508011845485434),100,,,RESIDENTIAL,,
1200286,,15721,95 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,351000,53.5312546,-113.5936359,POINT (-113.5936359136823 53.53125460353956),100,,,RESIDENTIAL,,
1322221,,9616,157 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,273500,53.53365837,-113.5925634,POINT (-113.59256338304986 53.53365836712039),100,,,RESIDENTIAL,,
1270743,,8729,151 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,380000,53.52056802,-113.5810605,POINT (-113.58106045379873 53.52056801561341),100,,,RESIDENTIAL,,
1222561,,9002,168 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,327000,53.52544925,-113.6129513,POINT (-113.61295130220822 53.525449253675994),100,,,RESIDENTIAL,,
1119551,,22741,110 AVENUE NW,N,4670,WINTERBURN INDUSTRIAL AREA WEST,Nakota Isga Ward,554000,53.55662062,-113.7086934,POINT (-113.70869338636845 53.556620618107864),100,,,COMMERCIAL,,
1327204,,9706,163 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,251000,53.53525366,-113.6032788,POINT (-113.60327877470496 53.53525365902465),100,,,RESIDENTIAL,,
1016377,,10424,14 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,389500,53.4449594,-113.4956737,POINT (-113.49567372509775 53.44495939632978),100,,,RESIDENTIAL,,
1180637,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1014521,,10403,14 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,493000,53.44450436,-113.4940779,POINT (-113.49407789988756 53.44450435611223),100,,,RESIDENTIAL,,
1294461,38,14620,26 STREET NW,N,2280,FRASER,Dene Ward,151500,53.61091519,-113.3800782,POINT (-113.38007816269625 53.61091518703206),100,,,RESIDENTIAL,,
